REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,"Chesapeake Operating LLC, 220 - Gulf Coast Basin G&B",1012325,6100 N. Western Avenue,35.53376,-97.52976,Oklahoma City,OKLAHOMA COUNTY,OK,73118,CHESAPEAKE ENERGY CORP (100%),2814,W
2022,"Chesapeake Operating LLC, 230 - Arkla Basin",1008527,6100 N. Western Avenue,35.53376,-97.52976,Oklahoma City,,OK,73118,CHESAPEAKE ENERGY CORP (100%),205208,W
2022,"Chesapeake Operating LLC, 260 - East Texas Basin",1008528,6100 N. Western Avenue,35.53376,-97.52976,Oklahoma City,,OK,73118,CHESAPEAKE ENERGY CORP (100%),1543,W
2022,Chesterfield Power Station,1000964,500 COXENDALE ROAD,37.3822,-77.3833,CHESTER,Chesterfield,VA,23826,DOMINION ENERGY INC (100%),2167445,"C,D"
2022,Cheswick,1001198,100 Pittsburgh Street,40.5383,-79.7906,Springdale,Allegheny,PA,15144,GENON ENERGY INC (100%),474908,"C,D"
2022,Chevron Cogenerating Station,1000696,200 INDUSTRIAL ROAD GATE 4,30.34,-88.492,PASCAGOULA,Jackson,MS,39568,THE SOUTHERN CO (100%),805713,"C,D"
2022,Chevron MCA 260 East Texas Basin Gathering and Boosting,1012257,6001 Bollinger Canyon Road,37.795963,-122.022317,San Ramon,CONTRA COSTA COUNTY,CA,94583,CHEVRON CORP (100%),5415,W
2022,Chevron MCA 430 Permian Basin,1009240,6001 Bollinger Canyon Road,37.795963,-122.022317,San Ramon,,CA,94583,CHEVRON CORP (100%),230952,W
2022,Chevron MCA 430 Permian Basin Gathering and Boosting,1012305,6001 Bollinger Canyon Road,37.795963,-122.022317,San Ramon,CONTRA COSTA COUNTY,CA,94583,CHEVRON CORP (100%),813922,W
2022,Chevron MCA 595 Piceance Basin Gathering and Boosting,1012311,6001 Bollinger Canyon Road,37.795963,-122.022317,San Ramon,CONTRA COSTA COUNTY,CA,94583,CHEVRON CORP (100%),18385,W
2022,Chevron Oronite Oak Point,1007694,10285 Hwy 23 South,29.80832,-90.01291,Belle Chasse,PLAQUEMINES PARISH,LA,70037,CHEVRON CORP (100%),143737,C
2022,Chevron Pascagoula Refinery,1003286,250 Industrial Road,30.343733,-88.4938,Pascagoula,JACKSON COUNTY,MS,39581,CHEVRON CORP (93.1%); CHEVRON CORP (93.1%),4579316,"C,P,TT,Y"
2022,Chevron Phillips Chemical Company LP Cedar Bayou Plant,1003991,9500 I-10 East,29.826,-94.921917,Baytown,HARRIS COUNTY,TX,77521,CHEVRON CORP (50%); PHILLIPS 66 (50%),2063458,"C,X"
2022,Cheyenne Hub Compressor Station 905,1013834,65205 US HWY 85,40.946934,-104.79589,Carr,WELD COUNTY,CO,80612,TALLGRASS DEVELOPMENT LP (75%); PHILLIPS 66 (25%),44783,"C,W"
2022,Cheyenne Plant,1005924,8305 Otto Road,41.0949,-104.908,Cheyenne,LARAMIE COUNTY,WY,82001,DYNO NOBEL HOLDINGS USA INC (100%),382385,"C,G,PP,V"
2022,Cheyenne Prairie Generating Station,1012045,6711 HR Ranch Road,41.12703,-104.72413,Cheyenne,LARAMIE COUNTY,WY,82009,BLACK HILLS CORP (100%),124813,"C,D"
2022,Cheyenne Renewable Diesel Company LLC,1014610,2700 E 5th Street,41.12919,-104.79236,Cheyenne,LARAMIE COUNTY,WY,82007,HF SINCLAIR CORP (100%),139652,C
2022,Chicago Grade Landfill,1013905,2290 Homestead Rd,35.519621,-120.640709,Templeton,SAN LUIS OBISPO COUNTY,CA,93465,CGL HOLDINGS LLC (100%),34,"C,HH"
2022,Chico Gas Plant,1003764,383 County Road 1745,33.305465,-97.883523,Chico,WISE COUNTY,TX,76431,TARGA RESOURCES CORP (100%),182644,"C,W"
2022,"Chief Ethanol Fuels, Inc.",1007523,1111 East Industry Drive,40.746088,-99.767869,Lexington,DAWSON COUNTY,NE,68850,CHIEF INDUSTRIES INC (100%),64963,C
2022,Chipeta Gas Plant,1002174,,40.0344,-109.4289,Vernal,UINTAH COUNTY,UT,84078,WESTERN MIDSTREAM PARTNERS LP (100%),15996,"C,W"
2022,Chisholm Plant,1012794,,35.7749,-97.7412,Cashion,KINGFISHER COUNTY,OK,73016,ENLINK MIDSTREAM LLC (100%),195094,"C,W"
2022,Chobani,1014521,3450 Kimberly Road East,42.545066,-114.411364,Twin Falls,TWIN FALLS COUNTY,ID,83301,CHOBANI GLOBAL HOLDINGS LLC (100%),26037,C
2022,Choctaw County Gen,1000171,2446 HIGHWAY 407 WEST,33.2881,-89.4201,FRENCH CAMP,Choctaw,MS,39745,ENTERGY CORP (100%),1326217,"C,D"
2022,Cholla,1001421,4801 FRONTAGE ROAD,34.9394,-110.3033,JOSEPH CITY,Navajo,AZ,86032,PINNACLE WEST CAPITAL CORP (100%),2682794,D
2022,Chouteau Power Plant,1001142,HWY 412B,36.2206,-95.2756,PRYOR,Mayes,OK,74362,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),2030461,"C,D"
2022,Chuck Lenzie Generating Station,1000150,11405 US HIGHWAY 93,36.3853,-114.9228,APEX,Clark,NV,89124,BERKSHIRE HATHAWAY INC (100%),2200029,"C,D"
2022,Cisco Compressor Station,1012963,3017 Highway 206,32.376853,-99.003374,Cisco,EASTLAND COUNTY,TX,76437,ENTERPRISE PRODUCTS PARTNERS LP (100%),45706,"C,W"
2022,Citation Oil & Gas Corp. 430 Permian Basin,1008639,14077 Cutten Road,32.32152,-101.247,Houston,,TX,77069,CITATION OIL & GAS CORP (100%),10750,W
2022,"Citizen Energy III, LLC",1013614,320 S Boston Ave Suite 900,36.153455,-95.98995,Tulsa,,OK,74103,CITIZEN ENERGY III LLC (100%),247327,W
2022,Citizens Disposal Landfill,1004976,2361 W Grand Blanc Rd,42.914749,-83.722404,Grand Blanc,GENESEE COUNTY,MI,48439,REPUBLIC SERVICES INC (100%),9,"C,HH"
2022,City Of Fulton,1003762,18 East 4th Street,38.84617,-91.949021,Fulton,CALLAWAY COUNTY,MO,65251,CITY OF FULTON MISSOURI (100%),1141,"C,NN"
2022,City Utilities Natural Gas Distribution System,1003491,301 E. CENTRAL,37.21738,-93.29036,SPRINGFIELD,GREENE COUNTY,MO,65802,CITY UTILITIES OF SPRINGFIELD MISSOURI (100%),70,"NN,W"
2022,City Water & Light - City of Jonesboro,1000493,1400 HANLEY DRIVE,35.8481,-90.7257,JONESBORO,Craighead,AR,72403,CITY WATER & LIGHT PLANT OF THE CITY OF JONESBORO ARKANSAS (100%),57701,"C,D"
2022,City of Akron Steam Generating,1002328,222 OPPORTUNITY PARKWAY,41.07348,-81.53203,AKRON,SUMMIT COUNTY,OH,44307,CITY OF AKRON OHIO (100%),43493,C
2022,City of Chanute - Utility Complex,1008498,1002 East 14th Street,37.690348,-95.401344,Chanute,NEOSHO COUNTY,KS,66720,CITY OF CHANUTE KANSAS (100%),2,"NN,W"
2022,City of Charlottesville,1004063,605 East Main St,38.0296,-78.47772,Charlottesville,CHARLOTTESVILLE CITY,VA,22902,CITY OF CHARLOTTESVILLE VIRGINIA (100%),2,"NN,W"
2022,City of Coffeyville Light & Power,1001580,605 SANTA FE,37.0456,-95.6076,COFFEYVILLE,Montgomery,KS,67337,CITY OF COFFEYVILLE KANSAS (100%),1253,"C,D"
2022,City of Covington,1005451,200 W. Washington Ave,35.56296,-89.64792,Covington,TIPTON COUNTY,TN,38019,CITY OF COVINGTON TENNESSEE (100%),1,"NN,W"
2022,City of Deming,1010955,309 South Gold Avenue,32.266538,-107.758404,Deming,,NM,88030,CITY OF DEMING NEW MEXICO (100%),1,"NN,W"
2022,City of Lexington,1010159,28 West Center Street,35.7352485,-80.2321313,Lexington,,NC,27292,CITY OF LEXINGTON NORTH CAROLINA (100%),3,"NN,W"
2022,City of Mesa,1008098,640 N. Mesa Drive,33.418052,-111.831391,Mesa,MARICOPA COUNTY,AZ,85211,CITY OF MESA ARIZONA (100%),8,"NN,W"
2022,City of Perryville,1004214,215 N West St,37.72742,-89.86481,Perryville,PERRY COUNTY,MO,63775,CITY OF PERRYVILLE MISSOURI (100%),1,"NN,W"
2022,City of Rensselaer Gas Utility,1007011,706 N. Cullen,40.94284,-87.15426,Rensselaer,JASPER COUNTY,IN,47978,CITY OF RENSSELAER GAS UTILITY (100%),1,"NN,W"
2022,"City of Richmond - DPU, Natural Gas LDC",1002273,730 East Broad Street,37.489045,-77.665066,Richmond,CHESTERFIELD COUNTY,VA,23114,CITY OF RICHMOND VIRGINIA (100%),30,"NN,W"
2022,City of Spokane Waste-to-Energy,1004053,2900 S GEIGER BLVD,47.62846,-117.49944,SPOKANE,SPOKANE COUNTY,WA,99224,CITY OF SPOKANE WASHINGTON (100%),95414,C
2022,City of Tallahassee Natural Gas Utility,1000054,2602 Jackson Bluff Road,30.438668,-84.332457,Tallahassee,LEON COUNTY,FL,32304,CITY OF TALLAHASSEE FLORIDA (100%),5,"NN,W"
2022,"City of Union, South Carolina",1004154,101 Sharpe Avenue,34.71568,-81.62514,Union,UNION COUNTY,SC,29379,CITY OF UNION SOUTH CAROLINA (100%),2,"NN,W"
2022,City of Waco Landfill,1002554,11400 Old McGregor Road,31.485771,-97.234033,Waco,MCLENNAN COUNTY,TX,76712,CITY OF WACO (100%),1,"C,HH"
2022,"Clariant Corporation, Louisville Site, West Plant",1010761,1227 S. 12th Street,38.233611,-85.7755,Louisville,JEFFERSON COUNTY,KY,40210,CLARIANT CORP (100%),26134,C
2022,"Clarios, LLC - Florence Recycling Center",1011102,1800 Paper Mill Road,34.157461,-79.571356,Florence,FLORENCE COUNTY,SC,29506,CLARIOS LLC (100%),343,"C,R"
2022,Clark,1000726,5640 STEPHANIE ST,36.0875,-115.0507,LAS VEGAS,Clark,NV,89122,BERKSHIRE HATHAWAY INC (100%),215107,"C,D"
2022,Clarke-Mobile Counties Gas District,1005771,2003 College Avenue,31.530954,-87.891408,Jackson,,AL,36545,CLARKE-MOBILE COUNTIES GAS DISTRICT (100%),4,"NN,W"
2022,Clayville,1012074,4087 S. Lincoln Ave.,39.42737,-75.01947,Vineland,CUMBERLAND COUNTY,NJ,8361,CITY OF VINELAND NEW JERSEY (100%),31771,D
2022,"Clean Harbors Aragonite, LLC.",1014032,,40.737056,-112.984111,Aragonite,TOOELE COUNTY,UT,84029,CLEAN HARBORS INC (100%),115226,"C,OO"
2022,"Clean Harbors Deer Park, LLC.",1014028,2027 Independence Parkway S,29.73028,-95.08981,La Porte,HARRIS COUNTY,TX,77571,CLEAN HARBORS INC (100%),30391,"C,OO"
2022,Clean Harbors El Dorado LLC,1013278,309 American Circle,33.2044,-92.6308,El Dorado,UNION COUNTY,AR,71730,CLEAN HARBORS INC (100%),35197,"C,O,OO"
2022,Clear Creek Resource Partners,1013682,"12136 W Bayaud Ave, Ste 320",39.747099,-104.991186,Lakewood,,CO,80228,CCRP OPERATING INC (100%),12083,W
2022,Clear Lake Amine Plant,1003475,211 Yearwood Road,32.239218,-93.520564,Williams,CADDO PARISH,LA,71052,ENERGY TRANSFER LP (100%),178713,"C,W"
2022,"Clearwater Paper Las Vegas, LLC",1004277,3901 North Donna Street,36.22878,-115.12947,North Las Vegas,CLARK COUNTY,NV,89030,CLEARWATER PAPER CORP (100%),28237,C
2022,"Clearwater Paper Shelby, LLC",1010974,617 Washburn Switch Rd.,35.310018,-81.603346,Shelby,CLEVELAND COUNTY,NC,28150,CLEARWATER PAPER CORP (100%),80463,C
2022,Cleary Flood,1000667,1314 SOMERSET AVE,41.8653,-71.1061,TAUNTON,Bristol,MA,2780,TAUNTON MUNICIPAL LIGHTING PLANT (100%),16734,"C,D"
2022,Cleburne Compressor Station,1005649,,32.2931,-97.5506,Cleburne,JOHNSON COUNTY,TX,76033,ENERGY TRANSFER LP (100%),42669,"C,W"
2022,Clemson CHP,1013805,140 Kite Hill Drive,34.67836668,-82.82346942,Clemson,,SC,29634,DUKE ENERGY CORP (100%),60881,C
2022,Cleveland Clinic,1004016,9500 Euclid Avenue,41.503497,-81.620643,Cleveland,CUYAHOGA COUNTY,OH,44195,THE CLEVELAND CLINIC FOUNDATION (100%),52104,C
2022,Cleveland County Generating Facility,1000565,200 Elm Road,35.1706,-81.4161,Grover,Cleveland,NC,28073,THE SOUTHERN CO (100%),680039,"C,D"
2022,Cleveland-Cliffs Burns Harbor LLC,1003962,250 W US 12,41.634,-87.131,BURNS HARBOR,PORTER COUNTY,IN,46304,CLEVELAND-CLIFFS INC (100%),6839238,"C,Q"
2022,Cleveland-Cliffs Cleveland Works LLC,1007177,3060 EGGERS AVENUE,41.4739,-81.6728,CLEVELAND,Cuyahoga,OH,44105,CLEVELAND-CLIFFS INC (100%),2942469,"C,Q"
2022,Cleveland-Cliffs Columbus LLC,1006951,1800 Watkins Road,39.90428,-82.94609,Columbus,FRANKLIN COUNTY,OH,43207,CLEVELAND-CLIFFS INC (100%),21655,C
2022,Cleveland-Cliffs Minorca Mine,1003669,5950 Old Highway 53,47.5607,-92.520349,Virginia,ST. LOUIS COUNTY,MN,55792,CLEVELAND-CLIFFS INC (100%),162973,"C,Q"
2022,Cleveland-Cliffs Monessen Coke LLC,1005025,345 DONNER AVENUE,40.1632,-79.8861,MONESSEN,WESTMORELAND COUNTY,PA,15062,CLEVELAND-CLIFFS INC (100%),110627,"C,Q"
2022,Cleveland-Cliffs Steel Corporation,1000214,6500 N US HIGHWAY 231,37.9849,-87.0259,ROCKPORT,SPENCER COUNTY,IN,47635,CLEVELAND-CLIFFS INC (100%),124907,C
2022,Cleveland-Cliffs Steel Corporation,1003417,17400 STATE ROUTE 16,40.20669,-81.88549,COSHOCTON,COSHOCTON COUNTY,OH,43812,CLEVELAND-CLIFFS INC (100%),40720,C
2022,Cleveland-Cliffs Steel Corporation - Mansfield Works,1006530,913 BOWMAN STREET,40.78513,-82.52384,MANSFIELD,RICHLAND COUNTY,OH,44903,CLEVELAND-CLIFFS INC (100%),131475,"C,Q"
2022,Cleveland-Cliffs Steel Corporation - Middletown Works,1000274,1801 CRAWFORD STREET,39.4968,-84.3901,MIDDLETOWN,Butler,OH,45043,CLEVELAND-CLIFFS INC (100%),3227354,"C,Q"
2022,Cleveland-Cliffs Steel Corporation - Zanesville Works,1003418,1724 LINDEN AVENUE,39.96136,-82.00034,ZANESVILLE,MUSKINGUM COUNTY,OH,43701,CLEVELAND-CLIFFS INC (100%),18877,C
2022,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,1002903,1 ARMCO DR,40.82926,-79.94273,BUTLER,BUTLER COUNTY,PA,16003,CLEVELAND-CLIFFS INC (100%),267717,"C,Q,TT"
2022,Cleveland-Cliffs Steel LLC,1000156,3210 WATLING ST,41.68,-87.4264,EAST CHICAGO,Lake,IN,46312,CLEVELAND-CLIFFS INC (100%),5597557,"C,Q,S"
2022,Cleveland-Cliffs Steel LLC,1000588,3001 Dickey Road,41.651165,-87.459167,East Chicago,LAKE COUNTY,IN,46312,CLEVELAND-CLIFFS INC (100%),1023221,"C,Q"
2022,Cleveland-Cliffs Steelton LLC,1004215,215 S FRONT ST,40.226389,-76.848611,STEELTON,DAUPHIN COUNTY,PA,17113,CLEVELAND-CLIFFS INC (100%),114188,"C,Q"
2022,Cleveland-Cliffs Tek Inc. and Cleveland-Cliffs Kote Inc.,1003581,30755 EDISON RD,41.6974,-86.4674,NEW CARLISLE,ST. JOSEPH COUNTY,IN,46552,CLEVELAND-CLIFFS INC (100%),90181,C
2022,Cleveland-Cliffs Warren,1003380,2234 MAIN AVE SW,41.211242,-80.81682,WARREN,TRUMBULL COUNTY,OH,44481,CLEVELAND-CLIFFS INC (100%),146257,"C,Q"
2022,Cleveland-Cliffs Weirton LLC,1000260,100 Pennsylvania Avenue,40.422,-80.5955,WEIRTON,Hancock,WV,26062,CLEVELAND-CLIFFS INC (100%),150501,C
2022,Cliffside,1000832,DUKE POWER RD #1002,35.22,-81.7594,CLIFFSIDE,Cleveland,NC,28024,DUKE ENERGY CORP (100%),3060419,"C,D"
2022,Cliffside Crude Helium Enrichment Unit,1010750,13301 Brick Road,35.353722,-101.993222,Amarillo,POTTER COUNTY,TX,79124,US GOVERNMENT (%),5732,"C,W"
2022,Clifty Creek,1001531,1335 CLIFTY HOLLOW ROAD,38.7383,-85.4192,MADISON,Jefferson,IN,47250,AMERICAN ELECTRIC POWER CO INC (100%),5891905,"C,D"
2022,Clinch River,1007359,STATE ROUTE 82,36.9333,-82.1997,CLEVELAND,Russell,VA,24225,AMERICAN ELECTRIC POWER CO INC (100%),57772,"C,D"
2022,Clinton,1012381,1485 Billy Bell Road,32.409467,-90.256447,Jackson,HINDS COUNTY,MS,39213,Enbridge (US) Inc (100%),60275,"C,W"
2022,Clover Power Station,1001093,4091 Clover Rd,36.8692,-78.7046,CLOVER,Halifax,VA,24534,DOMINION ENERGY INC (50%); OLD DOMINION ELECTRIC COOPERATIVE (50%),666341,D
2022,Clyde,1013705,393 Pickle Street (County Rd 294),41.351788,-82.892173,Clyde,SANDUSKY COUNTY,OH,43410,Enbridge (US) Inc (100%),57188,"C,W"
2022,Coal Creek,1007429,2875 3RD ST SW,47.3761,-101.1567,UNDERWOOD,Mclean,ND,58576,"REMC ASSETS, LP (100%)",8717895,"C,D"
2022,Coalgate/Tupelo/Stonewall Gas Plant,1004593,,34.586443,-96.287956,Coalgate,COAL COUNTY,OK,74538,TARGA RESOURCES CORP (60%); MPLX LP (40%),106943,"C,W"
2022,Coastal Basin Gathering & Boosting - Chevron USA Inc.,1012146,6001 Bollinger Canyon Rd.,37.75900999,-121.9604161,San Ramon,,CA,94583,CHEVRON CORP (100%),126497,W
2022,Coeur Alaska Inc Kensington Gold Mine,1007526,58.840829 North 135.044064 West,58.433809,-133.957523,Juneau,JUNEAU CITY AND BOROUGH,AK,99801,COEUR MINING INC (100%),43382,C
2022,Coffeyville Municipal Light and Power Generating Facility No. 2,1012981,2601 N. 5th Industrial Street,37.092977,-95.585154,Coffeyville,MONTGOMERY COUNTY,KS,67337,CITY OF COFFEYVILLE KANSAS (100%),30411,C
2022,"Coffeyville Resources Refining & Marketing, LLC",1004381,400 North Linden Street,37.047556,-95.606106,Coffeyville,MONTGOMERY COUNTY,KS,67337,CVR ENERGY INC (100%),947219,"C,MM,P,Y"
2022,Cogar Compressor Station,1008724,,35.36272,-98.16746,Cogar,CADDO COUNTY,OK,73009,ENERGY TRANSFER LP (100%),16405,"C,W"
2022,Cogent Midstream WesTex 430 Permian G&B,1013311,"2000 McKinney, Suite 400",32.790655,-96.803048,Dallas,DALLAS COUNTY,TX,75201,COGENT MIDSTREAM WESTEX LLC (100%),442644,W
2022,Colbert,1007829,900 STEAM PLANT RD,34.7439,-87.8486,TUSCUMBIA,Colbert,AL,35674,US GOVERNMENT (%),28866,C
2022,Colerain,1013702,72784 Colerain-Mt. Pleasant Road,40.142595,-80.808089,Dillonvale,BELMONT COUNTY,OH,43917,Enbridge (US) Inc (100%),33091,"C,W"
2022,Coleto Creek,1001038,FM 2987 OFF HWY 59,28.7128,-97.2142,FANNIN,Goliad,TX,77960,Vistra Corp (100%),2808005,D
2022,Collegiate Midstream LLC,1013952,"500 W Wall Street, Suite 300",31.99741,-102.07963,Midland,MIDLAND COUNTY,TX,79701,COLLEGIATE MIDSTREAM LLC (100%),48415,W
2022,Colorado Bend I,1000483,3863 S SH 60,29.2878,-96.0683,WHARTON,Wharton,TX,77488,COLORADO BEND 1 POWER LLC (100%),770965,D
2022,Colorado Bend II,1013024,4023 South State Hwy 60,29.2878,-96.0683,Wharton,WHARTON COUNTY,TX,77488,Constellation Energy Corp (100%),2296817,"C,D"
2022,"Colorado Natural Gas, Inc.",1005703,10825 E. Geddes Avenue,39.57454,-105.13351,Centennial,JEFFERSON COUNTY,CO,80112,SUMMIT UTILITIES INC (100%),7,"NN,W"
2022,Colorado Springs Landfill,1008019,1010 Blaney Road,38.847491,-104.572053,Colorado Springs,EL PASO COUNTY,CO,80929,WASTE MANAGEMENT INC (100%),479,"C,HH"
2022,Colors and Effects USA LLC,1005378,205 South James Street,39.71161,-75.60906,Newport,NEW CASTLE COUNTY,DE,19804,SUN CHEMICAL (100%),31115,C
2022,Colstrip,1001020,1 WAREHOUSE ROAD,45.8831,-106.614,COLSTRIP,Rosebud,MT,59323,BERKSHIRE HATHAWAY INC (7.1%); PUGET HOLDINGS LLC (32.3%); TALEN ENERGY CORP (25.2%); PORTLAND GENERAL ELECTRIC CO (14.2%); AVISTA CORP (10.6%); NORTHWESTERN CORP (10.6%),10653538,D
2022,Colt - Bend Arch Basin 425,1012607,"2950 North Loop West, Suite 1150",29.74013,-95.47309,Houston,,TX,77092,COLT MIDSTREAM LLC (100%),23957,W
2022,Colt - Fort Worth Syncline 420,1012672,"2950 North Loop West, Suite 1150",29.74013,-95.47309,Houston,,TX,77092,COLT MIDSTREAM LLC (100%),89674,W
2022,Columbia,1001186,W8375 MURRAY RD,43.4864,-89.4203,PARDEEVILLE,Columbia,WI,53954,ALLIANT ENERGY CORP (53.5%); INTEGRYS ENERGY GROUP INC (27.5%); MGE ENERGY INC (19%),4416867,"C,D"
2022,Columbia,1000709,1501 BUSINESS LOOP 70 E,38.9658,-92.3175,COLUMBIA,Boone,MO,65205,COLUMBIA CITY OF (INC) (100%),2522,"C,D"
2022,Columbia Energy Center (SC),1006999,100 CALPINE WAY,33.8692,-81.0183,GASTON,Calhoun,SC,29053,DOMINION ENERGY INC (100%),1236820,"C,D"
2022,Columbia Gas Transmission - Elk River Compressor Station,1013968,10450 Elk River Road North,38.487128,-81.319265,Clendenin,KANAWHA COUNTY,WV,25045,TRANSCANADA PIPELINE USA LTD (100%),41322,"C,W"
2022,Columbia Gas Transmission - Mount Olive,1013941,5489 Charleston Road,38.73566,-81.67732,Fairplain,JACKSON COUNTY,WV,25271,TRANSCANADA PIPELINE USA LTD (100%),186232,"C,W"
2022,Columbia Gas Transmission - Terra Alta CS,1014595,8251 Aurora Pike,39.4204,-79.54534,Terra Alta,PRESTON COUNTY,WV,26764,TRANSCANADA PIPELINE USA LTD (100%),22486,"C,W"
2022,Columbia Gas Transmission - White Oak Compressor Station,1013965,1752 Frederick Ridge Road,39.03049,-81.16356,Brohard,WIRT COUNTY,WV,26148,TRANSCANADA PIPELINE USA LTD (100%),142112,"C,W"
2022,Columbia Gas Transmission LLC - Lone Oak Compressor Station,1013321,12676 Waynesburg Pike,39.88009,-80.58538,Cameron,MARSHALL COUNTY,WV,26033,TRANSCANADA PIPELINE USA LTD (100%),131162,"C,W"
2022,Columbia Gas Transmission LLC - Oak Hill Compressor Station,1013320,1306 Pyro Road,38.928943,-82.54751,Oak Hill,JACKSON COUNTY,OH,16002,TRANSCANADA PIPELINE USA LTD (100%),31297,"C,W"
2022,Columbia Gas Transmission LLC CLEVELAND 6C4330,1004032,66 Odell Road,38.750556,-80.362778,KANAWHA HEAD,UPSHUR COUNTY,WV,26228,TRANSCANADA PIPELINE USA LTD (100%),110669,"C,W"
2022,Columbia Gas Transmission LLC Glenville Compressor Station,1011636,3208 SR 5 East,38.915833,-80.837918,Glenville,GILMER COUNTY,WV,26351,TRANSCANADA PIPELINE USA LTD (100%),35581,"C,W"
2022,Columbia Gas Transmission LLC Kenova CS,1004356,70 Big Sandy Road,38.343046,-82.551047,Kenova,WAYNE COUNTY,WV,25530,TRANSCANADA PIPELINE USA LTD (100%),23682,"C,W"
2022,Columbia Gas Transmission LLC Lost River CS,1004357,419 Upper Cove Road,38.876938,-78.860834,Mathias,HARDY COUNTY,WV,26812,TRANSCANADA PIPELINE USA LTD (100%),102864,"C,W"
2022,Columbia Gas Transmission LLC Seneca CS,1012697,1 Columbia Lane,38.80875,-79.390069,Seneca Rocks,PENDLETON COUNTY,WV,26884,TRANSCANADA PIPELINE USA LTD (100%),56193,"C,W"
2022,Columbia Gas Transmission LLC- Sherwood Compressor Station,1013642,2678 Route 18,39.267062,-80.731733,West Union,DODDRIDGE COUNTY,WV,26456,TRANSCANADA PIPELINE USA LTD (100%),109669,"C,W"
2022,"Columbia Gas Transmission, LLC-Summerfield Compressor Station",1013312,24372 Raymond Hill Road,39.79088,-81.3792,Sarahsville,NOBLE COUNTY,OH,43779,TRANSCANADA PIPELINE USA LTD (100%),57169,"C,W"
2022,Columbia Gas Transmission-Strasburg Compressor Station,1013927,34646 Old Valley Pike,39.008551,-78.32434,Strasburg,SHENANDOAH COUNTY,VA,22657,TRANSCANADA PIPELINE USA LTD (100%),22924,"C,W"
2022,Columbia Gas of Kentucky,1007361,801 East 86th Avenue,38.08005,-84.53753,Merrillville,FAYETTE COUNTY,IN,46410,NISOURCE INC (100%),37,"NN,W"
2022,Columbia Gas of Ohio,1003942,801 East 86th Avenue,39.95745,-83.00355,Merrillville,FRANKLIN COUNTY,IN,46410,NISOURCE INC (100%),263,"NN,W"
2022,Columbia Gas of Pennsylvania,1003839,801 East 86th Avenue,40.28588,-80.1788,Merrillville,WASHINGTON COUNTY,IN,46410,NISOURCE INC (100%),137,"NN,W"
2022,Columbia Gas of Virginia,1007304,801 East 86th Avenue,37.36375,-77.39516,Merrillville,CHESTERFIELD COUNTY,IN,46410,NISOURCE INC (100%),38,"NN,W"
2022,Columbia Gulf Transmission - Cane Ridge CS,1013604,992 -Barnes Road,36.023634,-86.688466,Antioch,DAVIDSON COUNTY,TN,37013,TRANSCANADA PIPELINE USA LTD (100%),74878,"C,W"
2022,"Columbia Gulf Transmission - Chicot CS (St. Landry, LA)",1014515,,30.8614,-92.2468,St. Landry,EVANGELINE PARISH,LA,71367,TRANSCANADA PIPELINE USA LTD (100%),65382,"C,W"
2022,Columbia Gulf Transmission - Clifton Junction CS,1013599,2208 -Savannah Highway,35.307077,-87.903248,Waynesboro,,TN,38485,TRANSCANADA PIPELINE USA LTD (100%),67721,"C,W"
2022,Columbia Gulf Transmission - Goodluck CS,1013607,211 Earl Shives Road,36.905166,-85.656306,Summer Shade,METCALFE COUNTY,KY,42166,TRANSCANADA PIPELINE USA LTD (100%),93989,"C,W"
2022,Columbia Gulf Transmission - Grayson CS,1013589,1199 Beckwith Branch Road,38.35004,-82.90781,Grayson,CARTER COUNTY,KY,41143,TRANSCANADA PIPELINE USA LTD (100%),111141,"C,W"
2022,Columbia Gulf Transmission - Holcomb CS,1013600,1420 Old Hwy 7,33.73565877,-90.02899133,Holcomb,,MS,39040,TRANSCANADA PIPELINE USA LTD (100%),66097,"C,W"
2022,"Columbia Gulf Transmission - Lake Arthur Compressor Station (Jennings, LA)",1014347,,30.1081,-92.6866,Jennings,JEFFERSON DAVIS PARISH,LA,70546,TRANSCANADA PIPELINE USA LTD (100%),30784,"C,W"
2022,Columbia Gulf Transmission - Means CS,1014598,9801 Hawkins Branch Road,37.92776,-83.748418,Frenchburg,MENIFEE COUNTY,KY,40322,TRANSCANADA PIPELINE USA LTD (100%),27283,"C,W"
2022,Columbia Gulf Transmission - Morehead CS,1013594,4100 Cranston Road,38.24951,-83.438379,Morehead,ROWAN COUNTY,KY,40351,TRANSCANADA PIPELINE USA LTD (100%),112615,"C,W"
2022,Columbia Gulf Transmission - New Albany CS,1013603,1280 -County Road 137,34.530534,-88.949027,New Albany,,MS,38652,TRANSCANADA PIPELINE USA LTD (100%),86859,"C,W"
2022,Columbia Gulf Transmission - Paint Lick,1013608,Richmond Road,37.579722,-84.459722,Paint Lick,GARRARD COUNTY,KY,40461,TRANSCANADA PIPELINE USA LTD (100%),81464,"C,W"
